timestamp,curah_hujan_mm_per_jam,ketinggian_muka_air_meter,debit_air_m3_per_detik
2025-11-12 14:40:00,11.37,10.2,194.72
2025-11-12 14:50:00,9.1,9.88,180.82
2025-11-12 15:00:00,6.83,9.55,167.56
2025-11-12 15:10:00,4.56,9.23,154.33
2025-11-12 15:20:00,2.28,8.89,141.84
2025-11-12 15:30:00,0.0,8.55,129.28
2025-11-12 15:40:00,0.0,8.19,117.2
2025-11-12 15:50:00,0.0,7.86,106.45
2025-11-12 16:00:00,0.0,7.55,96.86
2025-11-12 16:10:00,0.0,7.26,88.07
2025-11-12 16:20:00,0.0,6.98,80.31
2025-11-12 16:30:00,0.0,6.71,72.99
2025-11-12 16:40:00,0.0,6.45,66.66
2025-11-12 16:50:00,0.0,6.21,60.39
2025-11-12 17:00:00,0.0,5.97,55.04
2025-11-12 17:10:00,0.0,5.75,50.25
2025-11-12 17:20:00,0.0,5.54,45.86
2025-11-12 17:30:00,0.0,5.35,42.27
2025-11-12 17:40:00,0.0,5.16,39.06
2025-11-12 17:50:00,0.0,4.99,35.5
2025-11-12 18:00:00,0.0,4.82,32.65
2025-11-12 18:10:00,0.0,4.66,30.45
2025-11-12 18:20:00,0.0,4.51,28.06
2025-11-12 18:30:00,0.0,4.36,25.71
2025-11-12 18:40:00,0.0,4.23,24.0
2025-11-12 18:50:00,0.0,4.1,22.03
2025-11-12 19:00:00,0.0,3.97,20.77
2025-11-12 19:10:00,0.0,3.85,19.16
2025-11-12 19:20:00,0.0,3.74,17.67
2025-11-12 19:30:00,0.0,3.63,16.53
2025-11-12 19:40:00,0.0,3.53,15.46
2025-11-12 19:50:00,0.0,3.44,14.7
2025-11-12 20:00:00,0.0,3.34,13.73
2025-11-12 20:10:00,0.0,3.25,13.17
2025-11-12 20:20:00,0.0,3.17,11.97
2025-11-12 20:30:00,0.0,3.09,11.7
2025-11-12 20:40:00,0.0,3.01,10.84
2025-11-12 20:50:00,0.0,2.94,10.45
2025-11-12 21:00:00,0.0,2.88,10.04
2025-11-12 21:10:00,0.0,2.81,9.62
2025-11-12 21:20:00,0.0,2.75,9.39
2025-11-12 21:30:00,0.0,2.7,8.8
2025-11-12 21:40:00,0.0,2.64,8.4
2025-11-12 21:50:00,0.0,2.59,8.24
2025-11-12 22:00:00,0.0,2.54,8.18
2025-11-12 22:10:00,0.0,2.49,7.91
2025-11-12 22:20:00,0.0,2.45,7.39
2025-11-12 22:30:00,0.0,2.41,7.43
2025-11-12 22:40:00,0.0,2.36,7.07
2025-11-12 22:50:00,0.0,2.33,7.13
2025-11-12 23:00:00,0.0,2.29,6.93
2025-11-12 23:10:00,0.0,2.25,6.45
2025-11-12 23:20:00,0.0,2.22,6.66
2025-11-12 23:30:00,0.0,2.19,6.58
2025-11-12 23:40:00,0.0,2.16,6.52
2025-11-12 23:50:00,0.0,2.13,6.1
2025-11-13 00:00:00,0.0,2.1,6.17
2025-11-13 00:10:00,0.0,2.08,6.05
2025-11-13 00:20:00,0.0,2.05,6.22
2025-11-13 00:30:00,0.0,2.03,5.93
2025-11-13 00:40:00,0.0,2.01,6.0
2025-11-13 00:50:00,0.0,1.99,5.66
2025-11-13 01:00:00,0.0,1.98,5.66
2025-11-13 01:10:00,0.0,1.95,5.63
2025-11-13 01:20:00,0.0,1.94,5.58
2025-11-13 01:30:00,0.0,1.93,5.72
2025-11-13 01:40:00,0.0,1.92,5.83
2025-11-13 01:50:00,0.0,1.89,5.66
2025-11-13 02:00:00,0.0,1.88,5.79
2025-11-13 02:10:00,0.0,1.87,5.43
2025-11-13 02:20:00,0.0,1.85,5.5
2025-11-13 02:30:00,0.0,1.84,5.77
2025-11-13 02:40:00,0.0,1.82,5.73
2025-11-13 02:50:00,0.0,1.81,5.66
2025-11-13 03:00:00,0.0,1.8,5.35
2025-11-13 03:10:00,0.0,1.79,5.22
2025-11-13 03:20:00,0.0,1.78,5.44
2025-11-13 03:30:00,0.0,1.77,5.35
2025-11-13 03:40:00,0.0,1.77,5.38
2025-11-13 03:50:00,0.0,1.76,5.44
2025-11-13 04:00:00,0.0,1.75,5.38
2025-11-13 04:10:00,0.0,1.75,5.59
2025-11-13 04:20:00,0.0,1.75,5.36
2025-11-13 04:30:00,0.0,1.74,5.44
2025-11-13 04:40:00,0.0,1.74,5.47
2025-11-13 04:50:00,0.0,1.73,5.15
2025-11-13 05:00:00,0.0,1.73,5.34
2025-11-13 05:10:00,0.0,1.72,5.34
2025-11-13 05:20:00,0.0,1.71,5.4
2025-11-13 05:30:00,0.0,1.7,5.11
2025-11-13 05:40:00,0.0,1.7,5.48
2025-11-13 05:50:00,0.0,1.7,5.35
2025-11-13 06:00:00,0.0,1.69,5.22
2025-11-13 06:10:00,0.0,1.68,5.22
2025-11-13 06:20:00,0.0,1.68,5.47
2025-11-13 06:30:00,0.0,1.68,5.56
2025-11-13 06:40:00,0.0,1.68,5.12
2025-11-13 06:50:00,0.0,1.68,5.16
2025-11-13 07:00:00,0.0,1.68,5.11
2025-11-13 07:10:00,0.0,1.67,5.42
2025-11-13 07:20:00,0.0,1.66,5.27
2025-11-13 07:30:00,0.0,1.66,5.35
2025-11-13 07:40:00,0.0,1.66,5.47
2025-11-13 07:50:00,0.0,1.66,5.5
2025-11-13 08:00:00,0.0,1.66,5.38
2025-11-13 08:10:00,0.0,1.65,5.5
2025-11-13 08:20:00,0.0,1.65,5.34
2025-11-13 08:30:00,0.0,1.64,5.35
2025-11-13 08:40:00,0.0,1.64,5.54
2025-11-13 08:50:00,0.0,1.63,5.19
2025-11-13 09:00:00,0.0,1.63,5.18
2025-11-13 09:10:00,0.0,1.62,5.07
2025-11-13 09:20:00,0.0,1.63,5.31
2025-11-13 09:30:00,0.0,1.63,5.51
2025-11-13 09:40:00,0.0,1.62,5.16
2025-11-13 09:50:00,0.0,1.62,5.34
2025-11-13 10:00:00,0.0,1.62,5.4
2025-11-13 10:10:00,0.0,1.62,5.51
2025-11-13 10:20:00,0.0,1.62,5.41
2025-11-13 10:30:00,0.0,1.62,5.19
2025-11-13 10:40:00,0.0,1.62,5.23
2025-11-13 10:50:00,0.0,1.62,5.24
2025-11-13 11:00:00,0.0,1.62,5.12
2025-11-13 11:10:00,0.0,1.62,5.32
2025-11-13 11:20:00,0.0,1.62,5.05
2025-11-13 11:30:00,0.0,1.62,5.35
2025-11-13 11:40:00,0.0,1.62,5.42
2025-11-13 11:50:00,0.0,1.62,5.47
2025-11-13 12:00:00,0.0,1.62,5.52
2025-11-13 12:10:00,0.0,1.62,5.37
2025-11-13 12:20:00,0.0,1.61,5.29
2025-11-13 12:30:00,0.0,1.62,5.28
2025-11-13 12:40:00,0.0,1.62,5.35
2025-11-13 12:50:00,0.0,1.62,5.16
2025-11-13 13:00:00,0.0,1.62,5.37
2025-11-13 13:10:00,0.0,1.62,5.36
2025-11-13 13:20:00,0.0,1.62,5.25
2025-11-13 13:30:00,0.0,1.63,5.14
2025-11-13 13:40:00,0.0,1.63,5.07
2025-11-13 13:50:00,0.0,1.62,5.43
2025-11-13 14:00:00,0.0,1.62,5.29
2025-11-13 14:10:00,0.0,1.62,5.17
2025-11-13 14:20:00,0.0,1.62,5.44
2025-11-13 14:30:00,0.0,1.62,5.53
2025-11-13 14:40:00,0.0,1.62,5.27
2025-11-13 14:50:00,0.0,1.62,5.53
2025-11-13 15:00:00,0.0,1.62,5.33
2025-11-13 15:10:00,0.0,1.62,5.41
2025-11-13 15:20:00,0.0,1.62,5.38
2025-11-13 15:30:00,0.0,1.62,5.06
2025-11-13 15:40:00,0.0,1.62,5.53
2025-11-13 15:50:00,0.0,1.62,5.52
2025-11-13 16:00:00,0.0,1.62,5.53
2025-11-13 16:10:00,0.0,1.63,5.23
2025-11-13 16:20:00,0.0,1.62,5.08
2025-11-13 16:30:00,0.0,1.62,5.16
2025-11-13 16:40:00,0.0,1.62,5.34
2025-11-13 16:50:00,0.0,1.62,5.05
2025-11-13 17:00:00,0.0,1.62,5.04
2025-11-13 17:10:00,0.0,1.62,5.2
2025-11-13 17:20:00,0.0,1.62,5.53
2025-11-13 17:30:00,0.0,1.62,5.31
2025-11-13 17:40:00,0.0,1.62,5.53
2025-11-13 17:50:00,0.0,1.62,5.31
2025-11-13 18:00:00,0.0,1.63,5.52
2025-11-13 18:10:00,0.0,1.63,5.27
2025-11-13 18:20:00,0.0,1.63,5.24
2025-11-13 18:30:00,0.0,1.63,5.17
2025-11-13 18:40:00,0.0,1.63,5.16
2025-11-13 18:50:00,0.0,1.63,5.35
2025-11-13 19:00:00,0.0,1.62,5.17
2025-11-13 19:10:00,0.0,1.63,5.54
2025-11-13 19:20:00,0.0,1.62,5.33
2025-11-13 19:30:00,0.0,1.63,5.16
2025-11-13 19:40:00,0.0,1.62,5.29
2025-11-13 19:50:00,0.0,1.62,5.22
2025-11-13 20:00:00,0.0,1.62,5.22
2025-11-13 20:10:00,0.0,1.62,5.07
2025-11-13 20:20:00,0.0,1.61,5.51
2025-11-13 20:30:00,0.0,1.61,5.26
2025-11-13 20:40:00,0.0,1.61,5.36
2025-11-13 20:50:00,0.0,1.61,5.41
2025-11-13 21:00:00,0.0,1.61,5.51
2025-11-13 21:10:00,0.0,1.61,5.18
2025-11-13 21:20:00,0.0,1.61,5.25
2025-11-13 21:30:00,0.0,1.62,5.38
2025-11-13 21:40:00,0.0,1.62,5.1
2025-11-13 21:50:00,0.0,1.62,5.2
2025-11-13 22:00:00,0.0,1.62,5.21
2025-11-13 22:10:00,0.0,1.61,5.47
2025-11-13 22:20:00,0.0,1.62,5.36
2025-11-13 22:30:00,0.0,1.62,5.17
2025-11-13 22:40:00,0.0,1.62,5.46
2025-11-13 22:50:00,0.0,1.62,5.48
2025-11-13 23:00:00,0.0,1.62,5.37
2025-11-13 23:10:00,0.0,1.62,5.44
2025-11-13 23:20:00,0.0,1.61,5.18
2025-11-13 23:30:00,0.0,1.61,5.27
2025-11-13 23:40:00,0.0,1.61,5.11
2025-11-13 23:50:00,0.0,1.61,5.31
2025-11-14 00:00:00,0.0,1.61,5.11
2025-11-14 00:10:00,0.0,1.6,5.33
2025-11-14 00:20:00,0.0,1.61,5.53
2025-11-14 00:30:00,0.0,1.61,5.19
2025-11-14 00:40:00,0.0,1.61,5.48
2025-11-14 00:50:00,0.0,1.6,5.24
2025-11-14 01:00:00,0.0,1.61,5.22
2025-11-14 01:10:00,0.0,1.61,5.41
2025-11-14 01:20:00,0.0,1.61,5.14
2025-11-14 01:30:00,0.0,1.61,5.41
2025-11-14 01:40:00,0.0,1.61,5.46
2025-11-14 01:50:00,0.0,1.62,5.49
2025-11-14 02:00:00,0.0,1.61,5.1
2025-11-14 02:10:00,0.0,1.61,5.37
2025-11-14 02:20:00,0.0,1.61,5.19
2025-11-14 02:30:00,0.0,1.61,5.17
2025-11-14 02:40:00,0.0,1.61,5.36
2025-11-14 02:50:00,0.0,1.61,5.28
2025-11-14 03:00:00,0.0,1.61,5.17
2025-11-14 03:10:00,0.0,1.61,5.12
2025-11-14 03:20:00,0.0,1.61,5.44
2025-11-14 03:30:00,0.0,1.61,5.11
2025-11-14 03:40:00,0.0,1.61,5.07
2025-11-14 03:50:00,0.0,1.61,5.15
2025-11-14 04:00:00,0.0,1.62,5.28
2025-11-14 04:10:00,0.0,1.61,5.49
2025-11-14 04:20:00,0.0,1.61,5.26
2025-11-14 04:30:00,0.0,1.61,5.24
2025-11-14 04:40:00,0.0,1.61,5.05
2025-11-14 04:50:00,0.0,1.61,5.35
2025-11-14 05:00:00,0.0,1.61,5.21
2025-11-14 05:10:00,0.0,1.61,5.48
2025-11-14 05:20:00,0.0,1.61,5.16
2025-11-14 05:30:00,0.0,1.61,5.49
2025-11-14 05:40:00,0.0,1.61,5.32
2025-11-14 05:50:00,0.0,1.61,5.11
2025-11-14 06:00:00,0.0,1.62,5.11
2025-11-14 06:10:00,0.0,1.61,5.06
2025-11-14 06:20:00,0.0,1.61,5.44
2025-11-14 06:30:00,0.0,1.61,5.44
2025-11-14 06:40:00,0.0,1.6,5.04
2025-11-14 06:50:00,0.0,1.6,5.42
2025-11-14 07:00:00,0.0,1.6,5.43
2025-11-14 07:10:00,0.0,1.6,5.24
2025-11-14 07:20:00,0.0,1.61,5.35
2025-11-14 07:30:00,0.0,1.61,5.41
2025-11-14 07:40:00,0.0,1.6,5.39
2025-11-14 07:50:00,0.0,1.6,5.08
2025-11-14 08:00:00,0.0,1.6,5.24
2025-11-14 08:10:00,0.0,1.61,5.18
2025-11-14 08:20:00,0.0,1.6,5.27
2025-11-14 08:30:00,0.0,1.6,5.12
2025-11-14 08:40:00,0.0,1.61,5.12
2025-11-14 08:50:00,0.0,1.6,5.1
2025-11-14 09:00:00,0.0,1.61,5.3
2025-11-14 09:10:00,0.0,1.6,5.06
2025-11-14 09:20:00,0.0,1.6,5.24
2025-11-14 09:30:00,0.0,1.6,5.12
2025-11-14 09:40:00,0.0,1.6,5.4
2025-11-14 09:50:00,0.0,1.6,5.16
2025-11-14 10:00:00,0.0,1.6,5.24
2025-11-14 10:10:00,0.0,1.6,5.33
2025-11-14 10:20:00,0.0,1.61,5.08
2025-11-14 10:30:00,0.0,1.6,5.37
2025-11-14 10:40:00,0.0,1.6,5.05
2025-11-14 10:50:00,0.0,1.6,5.22
2025-11-14 11:00:00,0.0,1.6,5.28
2025-11-14 11:10:00,0.0,1.6,5.37
2025-11-14 11:20:00,0.0,1.6,5.32
2025-11-14 11:30:00,0.0,1.6,5.43
2025-11-14 11:40:00,0.0,1.6,5.41
2025-11-14 11:50:00,0.0,1.6,5.42
2025-11-14 12:00:00,0.0,1.6,5.16
2025-11-14 12:10:00,0.0,1.6,5.4
2025-11-14 12:20:00,0.0,1.6,5.4
2025-11-14 12:30:00,0.0,1.6,5.15
2025-11-14 12:40:00,0.0,1.6,5.05
2025-11-14 12:50:00,0.0,1.6,5.15
2025-11-14 13:00:00,0.0,1.6,5.52
2025-11-14 13:10:00,0.0,1.6,5.37
2025-11-14 13:20:00,0.0,1.6,5.48
2025-11-14 13:30:00,0.0,1.6,5.51
2025-11-14 13:40:00,0.0,1.6,5.27
2025-11-14 13:50:00,0.0,1.6,5.25
2025-11-14 14:00:00,0.0,1.6,5.25
2025-11-14 14:10:00,0.0,1.61,5.37
2025-11-14 14:20:00,0.0,1.61,5.04
2025-11-14 14:30:00,0.0,1.61,5.19
2025-11-14 14:40:00,0.0,1.6,5.42
2025-11-14 14:50:00,0.0,1.6,5.21
2025-11-14 15:00:00,0.0,1.61,5.06
2025-11-14 15:10:00,0.0,1.6,5.1
2025-11-14 15:20:00,0.0,1.6,5.11
2025-11-14 15:30:00,0.0,1.6,5.43
2025-11-14 15:40:00,0.0,1.61,5.38
2025-11-14 15:50:00,0.0,1.61,5.4
2025-11-14 16:00:00,0.0,1.61,5.4
2025-11-14 16:10:00,0.0,1.61,5.3
2025-11-14 16:20:00,0.0,1.61,5.17
2025-11-14 16:30:00,0.0,1.61,5.46
2025-11-14 16:40:00,0.0,1.61,5.43
2025-11-14 16:50:00,0.0,1.62,5.52
2025-11-14 17:00:00,0.0,1.61,5.36
2025-11-14 17:10:00,0.0,1.62,5.2
2025-11-14 17:20:00,0.0,1.61,5.36
2025-11-14 17:30:00,0.0,1.62,5.22
2025-11-14 17:40:00,0.0,1.61,5.51
2025-11-14 17:50:00,0.0,1.62,5.37
2025-11-14 18:00:00,0.0,1.62,5.49
2025-11-14 18:10:00,0.0,1.62,5.05
2025-11-14 18:20:00,0.0,1.62,5.14
2025-11-14 18:30:00,0.0,1.62,5.08
2025-11-14 18:40:00,0.0,1.62,5.21
2025-11-14 18:50:00,0.0,1.62,5.41
2025-11-14 19:00:00,0.0,1.62,5.41
2025-11-14 19:10:00,0.0,1.62,5.05
2025-11-14 19:20:00,0.0,1.62,5.07
2025-11-14 19:30:00,0.0,1.62,5.13
2025-11-14 19:40:00,0.0,1.62,5.29
2025-11-14 19:50:00,0.0,1.62,5.15
2025-11-14 20:00:00,0.0,1.62,5.1
2025-11-14 20:10:00,0.0,1.62,5.5
2025-11-14 20:20:00,0.0,1.62,5.41
2025-11-14 20:30:00,0.0,1.62,5.08
2025-11-14 20:40:00,0.0,1.62,5.45
2025-11-14 20:50:00,0.0,1.63,5.05
2025-11-14 21:00:00,0.0,1.63,5.33
2025-11-14 21:10:00,0.0,1.63,5.21
